Packet #,Jitter(ms),,,,,
24022,2.187545536,321.2530676,1117.344,,OK,
24024,2.103807454,322.1008038,1117.344,,OK,
24026,2.009356967,321.5082041,1117.344,,OK,
24028,1.893709803,321.6672064,1117.344,,OK,
24030,1.795297391,321.9863177,1117.344,,OK,
24032,1.706465846,321.612325,1128.192,,OK,
24034,1.610569335,321.4402033,1128.192,,OK,
24036,1.530869481,321.1048317,1117.344,,OK,
24038,1.439631291,321.1758901,1106.496,,OK,
24042,2.361545502,304.9856314,1073.952,,OK,
24044,2.997197373,317.5176069,1073.952,,OK,
24046,3.075184996,321.7626062,1073.952,,OK,
24048,2.909047899,322.1795977,1063.104,,OK,
24050,2.774017509,321.431036,1052.256,,OK,
24052,2.631419005,321.9234774,1030.56,,OK,
24054,2.483415984,321.6601068,1019.712,,OK,
24056,2.530809457,318.4183952,1008.864,,OK,
24058,2.533728332,320.9959067,1008.864,,OK,
24060,2.457275436,322.3063887,998.016,,OK,
24062,2.314071811,322.1403712,998.016,,OK,
24064,2.203889976,321.5892088,987.168,,OK,
24066,2.104355998,320.9778624,976.32,,OK,
24068,1.978440776,320.88815,976.32,,OK,
24070,1.909458512,321.7628746,976.32,,OK,
24072,1.806986946,321.4929611,965.472,,OK,
24074,1.704347414,321.3282067,965.472,,OK,
24076,1.622844979,320.9278982,965.472,,OK,
24078,1.758809376,317.1296229,965.472,,OK,
24080,1.747362387,318.7052804,932.928,,OK,
24082,1.69142396,319.557628,922.08,,OK,
24084,1.651187622,320.6052706,911.232,,OK,
24086,1.659053236,318.8282331,911.232,,OK,
24088,1.693583888,321.0397768,900.384,,OK,
24090,1.624244805,321.6239353,900.384,,OK,
24092,1.565376907,320.9415769,889.536,,OK,
24094,1.522349455,321.8185146,878.688,,OK,
24098,1.467232642,321.1780341,878.688,,OK,
24100,1.415671511,321.8202887,867.84,,OK,
24102,1.332771389,321.9095582,867.84,,OK,
24104,1.256920198,321.7904059,856.992,,OK,
24106,1.317173963,319.5694254,846.144,,OK,
24108,5.029102681,258.861392,781.056,,OK,
24110,4.850708923,261.0361946,791.904,,OK,
24112,5.191508157,271.3396912,802.752,,OK,
24114,5.43705412,280.4599348,802.752,,OK,
24116,5.692035695,289.9766941,802.752,,OK,
24118,6.228716249,304.2556187,813.6,,OK,
24120,6.740058706,318.6658142,824.448,,OK,
24122,12.97469795,212.1715277,726.816,,OK,
24124,12.9370758,224.5442712,737.664,,OK,
24126,22.14722391,64.24482567,520.704,,OK,
24128,21.35127501,73.65686722,520.704,,OK,
24130,20.61541598,83.23439778,520.704,,OK,
24132,20.13204089,96.11581222,531.552,,OK,
24134,19.73600349,109.9112548,542.4,,OK,
24136,19.33071117,123.1625812,553.248,,OK,
24138,18.8313532,134.5035648,553.248,,OK,
24140,18.47235453,147.5909393,564.096,,OK,
24142,18.12193965,160.4566558,574.944,,OK,
24144,17.56222903,169.6232254,574.944,,OK,
24146,17.06372294,179.2093571,585.792,,OK,
24148,16.52920236,187.7207508,596.64,,OK,
24150,16.08291101,197.1092914,607.488,,OK,
24152,15.66766136,206.5482081,618.336,,OK,
24154,15.26691082,215.8038608,629.184,,OK,
24156,14.87978831,224.8768114,629.184,,OK,
24158,14.05767987,223.1507581,640.032,,OK,
24160,20.54356559,105.3189068,574.944,,OK,
24162,19.68275266,112.0894654,585.792,,OK,
24164,19.02464284,121.2424611,596.64,,OK,
24166,18.50589483,131.9671358,596.64,,OK,
24168,18.16456761,118.9224764,596.64,,OK,
24170,17.50297443,126.5015531,607.488,,OK,
24172,16.77912019,132.4228598,618.336,,OK,
24174,16.34971179,142.3314454,629.184,,OK,
24176,15.88358272,151.2230921,629.184,,OK,
24178,15.56908057,162.0746404,640.032,,OK,
24180,16.14957629,186.9316526,650.88,,OK,
24182,16.66714041,211.3622548,661.728,,OK,
24184,17.22704308,236.9878379,672.576,,OK,
24186,17.71666446,262.048823,683.424,,OK,
24188,18.1997455,287.4947842,694.272,,OK,
24190,18.64548079,312.8262943,694.272,,OK,
24192,20.36277523,266.7041026,661.728,,OK,
24194,20.66639368,241.4834321,640.032,,OK,
24196,20.05031241,252.2925256,640.032,,OK,
24198,19.84895035,269.121045,650.88,,OK,
24200,20.00814342,291.5170844,661.728,,OK,
24202,20.16840024,314.0893369,672.576,,OK,
24204,19.36854075,321.4599853,672.576,,OK,
24206,18.43218999,317.0730568,661.728,,OK,
24208,17.48274552,320.3141352,650.88,,OK,
24210,16.50064073,318.5450663,640.032,,OK,
24212,15.61994726,320.9546117,650.88,,OK,
24214,14.6565059,321.1594971,650.88,,OK,
24218,13.79773007,320.2434044,650.88,,OK,
24220,13.6804371,308.3223619,640.032,,OK,
24222,13.41886137,317.8175872,650.88,,OK,
24224,12.8173865,321.6128507,650.88,,OK,
24226,12.05311582,321.023795,650.88,,OK,
24228,11.35405504,321.8919383,650.88,,OK,
24230,10.69065314,321.1523138,661.728,,OK,
24232,10.06128421,321.7730641,672.576,,OK,
24234,9.458642294,321.3540506,683.424,,OK,
24236,8.870399692,321.3072899,694.272,,OK,
24238,8.321689809,321.2162483,705.12,,OK,
24240,7.907780612,319.5171057,705.12,,OK,
24242,7.466532928,318.669288,683.424,,OK,
24244,7.05354637,319.528036,661.728,,OK,
24246,6.759807528,317.1743111,672.576,,OK,
24248,6.649093307,322.1626911,683.424,,OK,
24250,6.285560719,321.3301192,694.272,,OK,
24252,5.894741056,321.3625653,683.424,,OK,
24254,5.60063074,320.1735893,694.272,,OK,
24256,5.337129263,321.5581964,705.12,,OK,
24258,5.009441469,321.652321,715.968,,OK,
24260,4.736528724,322.2951586,726.816,,OK,
24262,4.474993089,321.7432,737.664,,OK,
24264,4.276324986,320.4468966,748.512,,OK,
24266,4.040569771,320.9511381,759.36,,OK,
24268,3.847228758,321.8982517,770.208,,OK,
24270,3.607327426,321.9070591,781.056,,OK,
24272,3.398186114,321.6459927,781.056,,OK,
24274,3.21528633,322.1177822,748.512,,OK,
24276,3.063750712,321.3270658,715.968,,OK,
24278,3.072023014,318.1309582,650.88,,OK,
24280,3.172469541,313.4517908,650.88,,OK,
24282,3.922674785,298.2760373,661.728,,OK,
24284,4.207399451,289.7977679,672.576,,OK,
24286,4.509508826,298.8389173,683.424,,OK,
24288,4.722857497,306.7620049,694.272,,OK,
24290,5.12034475,317.8446584,705.12,,OK,
24292,5.081908703,322.3500264,715.968,,OK,
24294,4.824094257,321.3931489,726.816,,OK,
24296,4.540040143,321.6723773,737.664,,OK,
24298,4.508779482,317.6325078,715.968,,OK,
24300,4.447995229,321.1687392,715.968,,OK,
24302,4.186755493,321.4368987,705.12,,OK,
24304,3.98337299,322.3695341,629.184,,OK,
24306,3.799638775,321.3259086,618.336,,OK,
24308,3.684617386,319.366612,629.184,,OK,
24310,3.502850709,318.5902614,640.032,,OK,
24312,3.358345394,319.7810271,640.032,,OK,
24314,3.264771321,321.6421873,650.88,,OK,
24316,3.1801081,319.7320276,661.728,,OK,
24318,3.137194225,322.2255137,672.576,,OK,
24320,2.979448447,321.6122519,683.424,,OK,
24322,2.818945926,322.02366,683.424,,OK,
24324,2.68115073,321.4094372,683.424,,OK,
24326,2.536753448,321.7802314,672.576,,OK,
24328,2.44303385,320.7429916,672.576,,OK,
24330,2.313612249,321.1152798,672.576,,OK,
24332,2.229626615,322.0851219,683.424,,OK,
24334,2.108113715,322.3705421,694.272,,OK,
24336,2.086026032,320.6158313,694.272,,OK,
24338,1.989180787,321.1523334,705.12,,OK,
24340,1.878572224,320.9328897,705.12,,OK,
24342,1.833757967,322.0944338,715.968,,OK,
24344,1.794517767,320.888519,715.968,,OK,
24346,1.768000296,322.2587572,715.968,,OK,
24348,1.756349833,320.6771643,715.968,,OK,
24352,1.721668517,321.8786131,705.12,,OK,
24354,1.623657721,322.0321089,661.728,,OK,
24356,1.530743919,322.1691458,629.184,,OK,
24358,1.489443563,321.2992076,607.488,,OK,
24360,1.406161937,321.4561451,607.488,,OK,
24362,1.818174594,313.4577807,607.488,,OK,
24364,2.048049286,318.9539503,607.488,,OK,
24366,2.214383108,314.2445599,596.64,,OK,
24368,2.553344761,321.8823294,607.488,,OK,
24370,2.472841804,320.617032,574.944,,OK,
24372,2.38324749,321.6563648,574.944,,OK,
24374,2.249106307,321.4193762,585.792,,OK,
24376,2.138209322,320.9446217,585.792,,OK,
24378,2.008153281,320.887309,585.792,,OK,
24380,1.957228666,322.0806684,585.792,,OK,
24382,1.874133222,321.4529669,585.792,,OK,
24384,1.770630736,321.6710603,585.792,,OK,
24386,1.695655162,321.1000388,585.792,,OK,
24388,1.621312812,320.5938612,596.64,,OK,
24390,1.570358539,321.3999057,596.64,,OK,
24392,1.481311526,321.545512,596.64,,OK,
24394,1.411144528,321.1868724,607.488,,OK,
24396,1.345942273,321.5547809,618.336,,OK,
24398,1.314897915,320.7055483,618.336,,OK,
24400,1.272119636,321.3359938,629.184,,OK,
24402,1.232307561,321.9711202,618.336,,OK,
24404,1.223404936,320.8812547,607.488,,OK,
24406,1.200520273,321.738505,607.488,,OK,
24408,1.134531541,321.5938044,618.336,,OK,
24410,1.129288979,320.5431539,618.336,,OK,
24412,1.124508953,321.5959624,629.184,,OK,
24414,1.079402511,321.9987683,629.184,,OK,
24416,1.031758674,321.6816672,629.184,,OK,
24418,0.978048118,321.854057,629.184,,OK,
24420,0.95455418,321.2519119,629.184,,OK,
24422,0.918692592,321.6326807,629.184,,OK,
24424,0.925373562,320.6070926,629.184,,OK,
24426,1.151753097,316.0596464,629.184,,OK,
24428,3.473785104,277.7553812,596.64,,OK,
24430,4.156852216,292.1582401,596.64,,OK,
24432,4.855936064,307.5004339,607.488,,OK,
24434,5.403439803,321.1164298,618.336,,OK,
24436,5.112873607,321.8708104,618.336,,OK,
24438,4.802345798,322.0152391,618.336,,OK,
24440,4.622885019,320.0842658,618.336,,OK,
24442,4.434703101,318.4722914,618.336,,OK,
24444,4.386017143,322.1280192,618.336,,OK,
24446,4.17826178,321.0660879,618.336,,OK,
24448,3.959792523,321.7488416,618.336,,OK,
24450,3.714102886,321.7200832,618.336,,OK,
24452,3.509130789,321.2855339,629.184,,OK,
24454,3.337151094,322.0429896,629.184,,OK,
24456,3.152582796,321.6589312,629.184,,OK,
24458,2.98295708,321.2203599,629.184,,OK,
24460,2.799368221,321.1748246,629.184,,OK,
24462,2.658350186,321.7179042,629.184,,OK,
24464,2.510860695,321.4193859,629.184,,OK,
24468,2.382429048,320.9634316,629.184,,OK,
24470,2.279605468,321.7006833,640.032,,OK,
24472,2.35084121,318.281306,650.88,,OK,
24474,2.432777926,321.9431347,650.88,,OK,
24476,2.452254458,319.1987322,661.728,,OK,
24478,2.464535708,321.8474867,672.576,,OK,
24480,2.335679629,322.2503251,672.576,,OK,
24482,2.307069437,320.3724086,672.576,,OK,
24484,2.217554875,321.247245,683.424,,OK,
24486,2.100530285,321.5924064,683.424,,OK,
24488,1.996707802,321.1530359,694.272,,OK,
24490,1.928722224,320.2440973,694.272,,OK,
24492,1.927886967,322.1594554,694.272,,OK,
24494,1.822914802,321.9111231,705.12,,OK,
24496,1.725686481,322.1783848,705.12,,OK,
24498,1.620078868,322.2143494,705.12,,OK,
24500,1.547384835,321.7573751,705.12,,OK,
24502,1.455789491,321.6755158,705.12,,OK,
24504,1.379439918,321.4413194,683.424,,OK,
24506,1.324438569,320.9419011,672.576,,OK,
24508,1.297587596,321.8367241,672.576,,OK,
24510,1.24165649,322.239414,672.576,,OK,
24512,5.618041216,250.9756019,596.64,,OK,
24514,5.829117827,259.9708689,607.488,,OK,
24516,6.173371581,271.3080468,607.488,,OK,
24518,6.400142413,281.1097517,618.336,,OK,
24520,6.729292825,292.7763007,629.184,,OK,
24522,6.986948391,303.6280826,640.032,,OK,
24524,7.301248547,315.6438334,650.88,,OK,
24526,7.182787826,321.0497104,650.88,,OK,
24528,6.748546468,320.8147843,650.88,,OK,
24530,6.40727612,322.1030052,650.88,,OK,
24532,6.057508987,321.2920032,650.88,,OK,
24534,5.709639981,321.7836081,650.88,,OK,
24536,5.415544177,320.779501,650.88,,OK,
24538,5.179489999,322.4181783,661.728,,OK,
24540,5.026335381,319.6891622,650.88,,OK,
24542,4.832687093,321.617125,661.728,,OK,
24544,4.531846719,321.5978839,661.728,,OK,
24546,4.254189543,321.6872158,661.728,,OK,
24548,4.012586266,321.2986787,661.728,,OK,
24550,3.804068763,320.6223724,661.728,,OK,
24552,3.616504521,321.4254133,672.576,,OK,
24554,3.439035419,322.2024122,683.424,,OK,
24556,3.3056899,320.8969051,694.272,,OK,
24558,3.181824267,322.2207449,661.728,,OK,
24560,3.003941945,321.8850378,661.728,,OK,
24562,2.852224455,321.3085757,650.88,,OK,
24564,2.711675357,321.9120146,650.88,,OK,
24566,2.575230071,321.3834638,650.88,,OK,
24568,2.443766573,321.8552779,650.88,,OK,
24570,2.306427177,322.1016141,650.88,,OK,
24572,2.315681339,319.6471203,640.032,,OK,
24574,2.3124132,321.9105114,640.032,,OK,
24576,2.179035451,322.0888807,640.032,,OK,
24578,2.057382041,321.8562998,640.032,,OK,
24580,1.996536337,320.772449,640.032,,OK,
24582,1.929996767,321.7043522,640.032,,OK,
24584,1.81893865,321.5512853,640.032,,OK,
24588,1.736220686,322.0467366,640.032,,OK,
24590,1.802790567,319.2453978,640.032,,OK,
24592,1.788724476,320.8231309,640.032,,OK,
24594,3.938973494,284.6304221,629.184,,OK,
24596,4.237540096,293.3464612,629.184,,OK,
24598,4.433945541,300.7264884,640.032,,OK,
24600,4.762578896,310.4185677,650.88,,OK,
24602,5.050839146,319.7933106,661.728,,OK,
24604,4.884936435,322.1897063,661.728,,OK,
24606,4.657863116,320.937943,661.728,,OK,
24608,4.381865026,321.1798367,650.88,,OK,
24610,5.329281357,301.6393103,640.032,,OK,
24612,6.244212877,321.607496,650.88,,OK,
24614,5.87138453,321.8864553,650.88,,OK,
24616,5.518516789,322.111956,661.728,,OK,
24618,5.188708191,321.8703768,661.728,,OK,
24620,4.88543045,321.5341124,672.576,,OK,
24622,4.582580748,321.4942772,683.424,,OK,
24624,4.296498055,321.4995349,683.424,,OK,
24626,4.084432128,320.5960917,694.272,,OK,
24628,3.920262912,322.0538163,705.12,,OK,
24630,3.690069931,321.8166411,705.12,,OK,
24632,3.510639207,320.9974628,715.968,,OK,
24634,3.326761395,320.4288686,726.816,,OK,
24636,3.256964641,318.2188552,726.816,,OK,
24638,3.26514415,321.606692,737.664,,OK,
24640,3.235912724,318.8092507,748.512,,OK,
24642,3.05529763,318.4631794,748.512,,OK,
24644,2.993388507,320.5279311,759.36,,OK,
24646,2.853986642,321.2908898,770.208,,OK,
24648,2.766052178,319.8438546,770.208,,OK,
24650,2.659509646,320.9052262,781.056,,OK,
24652,2.56769578,322.095714,791.904,,OK,
24654,2.542858627,319.9254127,791.904,,OK,
24656,2.533994699,322.3264484,791.904,,OK,
24658,2.549033488,319.5518331,791.904,,OK,
24660,2.390809874,319.5692888,802.752,,OK,
24662,2.389767861,321.9434264,813.6,,OK,
24664,2.266962578,321.5185431,824.448,,OK,
24666,2.146289438,321.1823508,824.448,,OK,
24668,2.087037952,322.3806164,759.36,,OK,
24670,2.037325039,321.0889851,748.512,,OK,
24672,1.929671515,321.4038538,748.512,,OK,
24674,1.85200315,322.0908314,737.664,,OK,
24676,2.239382661,314.0407561,726.816,,OK,
24678,2.550914037,321.2646408,726.816,,OK,
24680,2.442503305,320.4482984,715.968,,OK,
24682,2.363100085,321.6203502,705.12,,OK,
24684,2.239883663,321.2287129,694.272,,OK,
24686,2.140153288,321.8729106,683.424,,OK,
24688,2.041348603,321.3136322,661.728,,OK,
24690,1.928272059,321.0815083,640.032,,OK,
24692,1.833802173,321.4982622,650.88,,OK,
24694,1.774184669,320.6183401,640.032,,OK,
24696,1.737003183,321.797621,650.88,,OK,
24698,1.681764991,320.9444289,650.88,,OK,
24700,1.668166547,322.4086188,650.88,,OK,
24702,1.725704332,319.8198477,650.88,,OK,
24704,1.656843305,320.4437756,650.88,,OK,
24708,1.572577855,320.1351794,650.88,,OK,
24710,1.517114857,320.8203493,650.88,,OK,
24712,1.521937859,322.4146322,661.728,,OK,
24714,1.503104812,321.1940231,661.728,,OK,
24716,1.518284706,319.44804,661.728,,OK,
24718,1.593793905,322.1744719,672.576,,OK,
24720,1.556644855,321.1750628,683.424,,OK,
24722,1.48054467,321.5141047,694.272,,OK,
24724,1.390765246,321.5581786,694.272,,OK,
24726,1.3739553,320.4363724,672.576,,OK,
24728,1.333420837,321.1617763,672.576,,OK,
24730,1.276436792,320.7401002,683.424,,OK,
24732,1.222349749,320.3290561,694.272,,OK,
24734,1.236666543,321.7804746,694.272,,OK,
24736,1.160088606,321.769055,694.272,,OK,
24738,1.119337165,321.2609894,705.12,,OK,
24740,1.089596252,320.6175069,705.12,,OK,
24742,1.104487702,321.9453663,715.968,,OK,
24744,1.190186318,319.4697008,705.12,,OK,
24746,1.242363888,321.4947282,705.12,,OK,
24748,1.177584548,321.7006227,683.424,,OK,
24750,1.118915875,321.4617369,672.576,,OK,
24752,1.058005584,321.6060881,672.576,,OK,
24754,1.025445061,322.1431253,672.576,,OK,
24756,1.009889175,321.3665744,672.576,,OK,
24758,0.997180366,322.1731227,661.728,,OK,
24760,1.014500579,320.8988189,661.728,,OK,
24762,1.100071598,318.515182,661.728,,OK,
24764,1.255228762,322.0977682,661.728,,OK,
24766,1.289734645,320.2904453,650.88,,OK,
24768,1.335731681,322.3161326,650.88,,OK,
24770,1.376439125,320.3290818,650.88,,OK,
24772,1.420604499,322.4121669,650.88,,OK,
24774,1.373168517,321.7505381,650.88,,OK,
24776,1.310232165,321.3843512,640.032,,OK,
24778,1.250421328,321.0310924,640.032,,OK,
24780,1.316170981,318.7286767,650.88,,OK,
24782,1.460172177,322.3488668,650.88,,OK,
24784,1.388419527,322.036737,661.728,,OK,
24786,1.313437834,321.8480246,661.728,,OK,
24788,1.445424136,318.4228059,661.728,,OK,
24790,1.467454649,320.2207182,661.728,,OK,
24792,13.0961314,132.6944356,585.792,,OK,
24794,13.16395283,146.8757099,596.64,,OK,
24796,13.09535499,158.9420972,596.64,,OK,
24798,13.50662108,178.6177097,607.488,,OK,
24800,13.14838018,170.842943,618.336,,OK,
24802,13.29337225,186.3111963,618.336,,OK,
24804,13.70206607,206.1436697,629.184,,OK,
24806,13.85027335,222.2170522,640.032,,OK,
24808,14.19418672,241.5699394,650.88,,OK,
24810,15.41220556,275.2524277,661.728,,OK,
24812,16.02314285,300.4396299,661.728,,OK,
24814,15.58023772,291.5029691,650.88,,OK,
24816,16.42482688,320.5966333,650.88,,OK,
24818,15.4517368,319.7412477,640.032,,OK,
24820,14.56579706,321.0179486,640.032,,OK,
24822,13.671903,320.7544564,640.032,,OK,
24826,12.89878956,322.0565444,640.032,,OK,
24828,12.14789141,321.1721253,629.184,,OK,
24830,11.40948925,321.5055822,629.184,,OK,
24832,10.8144973,319.6159642,629.184,,OK,
24834,10.1667379,320.0663111,629.184,,OK,
24836,9.646866091,321.9151001,629.184,,OK,
24838,9.73863678,310.799903,618.336,,OK,
24840,9.391025599,314.9767609,618.336,,OK,
24842,9.214873999,321.5493609,629.184,,OK,
24844,8.652738631,321.3286528,618.336,,OK,
24846,8.188493154,320.1038418,618.336,,OK,
24848,7.696490825,320.4202977,618.336,,OK,
24850,7.983905031,308.1251796,618.336,,OK,
24852,7.985315779,316.1316566,629.184,,OK,
24854,7.865747098,322.2038734,640.032,,OK,
24856,7.454327592,320.9208384,640.032,,OK,
24858,7.000031062,321.1064216,640.032,,OK,
24860,6.661169676,319.5281727,629.184,,OK,
24862,6.301008773,320.4267679,629.184,,OK,
24864,8.475621655,279.331953,585.792,,OK,
24866,10.22129212,315.7383021,596.64,,OK,
24868,9.938649356,321.43731,585.792,,OK,
24870,9.356456348,320.8137488,585.792,,OK,
24872,8.772381444,320.8250067,585.792,,OK,
24874,8.295468778,321.9667854,585.792,,OK,
24876,7.803064743,321.5497812,574.944,,OK,
24878,7.330744585,321.303839,574.944,,OK,
24880,6.918701979,322.0419019,574.944,,OK,
24882,6.511287307,321.6418347,564.096,,OK,
24884,6.109509899,321.7246834,564.096,,OK,
24886,5.8287061,320.1080343,553.248,,OK,
24888,5.57547883,321.8851041,553.248,,OK,
24890,7.348691229,287.9382269,542.4,,OK,
24892,7.752108763,301.7415987,553.248,,OK,
24894,8.092877396,314.9460056,564.096,,OK,
24896,7.806877642,318.4628869,564.096,,OK,
24898,7.527210693,321.7950933,574.944,,OK,
24900,8.267579559,302.4219808,585.792,,OK,
24902,8.912865802,321.0141402,596.64,,OK,
24904,8.399428904,321.7120157,607.488,,OK,
24906,7.95864807,320.3650801,618.336,,OK,
24908,7.571910434,322.135926,629.184,,OK,
24910,7.114120636,321.8886523,618.336,,OK,
24912,6.675216263,321.7970017,607.488,,OK,
24914,6.290048712,322.3095371,618.336,,OK,
24916,5.928747146,321.8003134,596.64,,OK,
24918,5.624953554,320.7322638,596.64,,OK,
24920,5.36292379,322.1647411,585.792,,OK,
24922,5.108339407,320.8751674,585.792,,OK,
24924,4.863680403,322.0689628,596.64,,OK,
24926,4.564961961,322.1531481,596.64,,OK,
24928,4.419964193,319.9081504,596.64,,OK,
24930,4.169646826,320.3230368,596.64,,OK,
24932,3.994696983,321.6934861,596.64,,OK,
24934,3.996568651,317.6688424,585.792,,OK,
24938,3.89277427,320.004701,585.792,,OK,
24940,3.71902592,321.1175017,585.792,,OK,
24942,3.548882841,322.1142383,574.944,,OK,
24944,3.410615615,320.7776311,574.944,,OK,
24946,3.252327243,321.6556328,574.944,,OK,
24948,3.058869707,321.8126394,564.096,,OK,
24950,2.914661927,321.0610942,553.248,,OK,
24952,2.757694786,321.4642819,553.248,,OK,
24954,2.590283028,321.5433886,542.4,,OK,
24956,2.635024228,318.2372463,531.552,,OK,
24958,2.627815818,320.756936,542.4,,OK,
24960,3.420011663,305.4539867,542.4,,OK,
24962,4.052973809,319.0013927,542.4,,OK,
24964,4.460667223,308.4253242,542.4,,OK,
24966,5.030139751,321.9975519,531.552,,OK,
24968,5.030276843,316.9652187,509.856,,OK,
24970,4.959394776,320.8613824,509.856,,OK,
24972,4.689214214,321.4978882,520.704,,OK,
24974,4.448022721,320.6677379,520.704,,OK,
24976,4.204110878,320.1223047,520.704,,OK,
24978,4.041302059,321.7214744,520.704,,OK,
24980,3.854249889,320.6730071,520.704,,OK,
24982,3.616602819,320.7249039,531.552,,OK,
24984,3.467928754,321.9627217,531.552,,OK,
24986,3.372159478,320.0271013,531.552,,OK,
24988,3.181176462,319.7106701,531.552,,OK,
24990,3.099633794,321.5871639,542.4,,OK,
24992,2.934210724,322.0400286,553.248,,OK,
24994,2.766164727,322.2855033,564.096,,OK,
24996,2.632395133,321.6596521,574.944,,OK,
24998,2.890092145,314.9041048,553.248,,OK,
25000,3.068845435,320.6542496,564.096,,OK,
25002,2.931182706,321.5204913,564.096,,OK,
25004,2.803496378,320.6322899,564.096,,OK,
25006,2.682805021,321.5047246,553.248,,OK,
25008,2.569915235,320.6281561,553.248,,OK,
25010,2.434013491,320.2326688,520.704,,OK,
25012,3.26963578,304.4286987,509.856,,OK,
25014,3.197932279,306.5510784,520.704,,OK,
25016,3.601990193,316.2139373,531.552,,OK,
25018,3.732392792,321.9023691,531.552,,OK,
25020,4.254567819,309.8151759,531.552,,OK,
25022,4.302884635,314.8428128,542.4,,OK,
25024,4.479890207,321.9777866,542.4,,OK,
25026,4.216554951,321.7112604,542.4,,OK,
25028,3.981920218,321.2488612,553.248,,OK,
25030,3.743513024,321.0814561,553.248,,OK,
25032,3.572659383,322.0913109,553.248,,OK,
25034,3.423158179,320.9106708,564.096,,OK,
25036,3.225333466,321.1686336,564.096,,OK,
25038,3.07607468,322.0058264,564.096,,OK,
25040,2.907145401,321.6326202,574.944,,OK,
25044,2.754038244,322.0900511,574.944,,OK,
25046,2.616011181,321.5444459,574.944,,OK,
25048,2.497930114,320.8177318,585.792,,OK,
25050,2.422809496,319.5217316,585.792,,OK,
25052,2.375201805,321.182818,564.096,,OK,
25054,2.23559572,321.0413136,531.552,,OK,
25056,2.158153321,320.0447962,520.704,,OK,
25058,2.14566146,322.0030798,509.856,,OK,
25060,2.239825244,318.3507978,520.704,,OK,
25062,2.288779909,321.3738977,509.856,,OK,
25064,2.169536797,320.9930076,499.008,,OK,
25066,2.109044421,322.1946663,488.16,,OK,
25068,2.008361811,321.6965437,488.16,,OK,
25070,2.001231559,319.8022659,488.16,,OK,
25072,1.982466413,321.5032551,488.16,,OK,
25074,1.972289248,319.6836233,488.16,,OK,
25076,1.971918684,321.6499836,488.16,,OK,
25078,1.88076928,322.1635118,488.16,,OK,
25080,1.814909311,321.336502,488.16,,OK,
25082,1.751991493,322.1447262,488.16,,OK,
25084,3.611582199,290.6392834,466.464,,OK,
25086,3.490747575,292.3175117,466.464,,OK,
25088,3.848548803,301.5330789,477.312,,OK,
25090,4.173776892,310.5852771,488.16,,OK,
25092,4.467521037,319.4589603,499.008,,OK,
25094,4.314861736,321.4839326,499.008,,OK,
25096,4.046394079,321.5033118,499.008,,OK,
25098,3.796385095,321.5495621,509.856,,OK,
25100,3.602901075,320.8489213,520.704,,OK,
25102,3.402492897,321.2452916,520.704,,OK,
25104,3.208431535,320.9477804,531.552,,OK,
25106,3.027937821,321.2683126,531.552,,OK,
25108,2.842117339,321.3231227,531.552,,OK,
25110,2.707032749,320.6423588,531.552,,OK,
25112,2.623953806,322.0201284,499.008,,OK,
25114,2.593118402,319.8895411,509.856,,OK,
25116,2.569488613,322.1045829,520.704,,OK,
25118,2.42498422,321.8471646,499.008,,OK,
25120,2.471704165,318.6746612,499.008,,OK,
25122,2.537405453,322.197586,509.856,,OK,
25124,2.385279071,322.0942027,509.856,,OK,
25126,2.268662025,321.5747963,509.856,,OK,
25128,2.162387099,321.0065331,509.856,,OK,
25130,2.049900947,321.3691418,509.856,,OK,
25132,1.926946367,321.4517694,509.856,,OK,
25134,1.84517599,320.8331491,509.856,,OK,
25138,1.731445942,320.8076539,509.856,,OK,
25140,1.657067612,321.3490466,509.856,,OK,
25142,1.736344095,318.4235552,509.856,,OK,
25144,1.844070638,321.883524,509.856,,OK,
25146,1.737126514,322.0164887,509.856,,OK,
25148,1.690103316,321.0317333,520.704,,OK,
25150,1.641204497,320.1240111,531.552,,OK,
25152,1.633121133,321.6358818,542.4,,OK,
25154,1.548288784,321.3600782,553.248,,OK,
25156,1.619170291,318.6776853,553.248,,OK,
25158,1.698235967,321.5619064,553.248,,OK,
25160,1.610222712,321.2718826,553.248,,OK,
25162,1.5771303,322.3526267,553.248,,OK,
25164,1.5169491,321.7383956,564.096,,OK,
25166,1.560693122,319.5215421,574.944,,OK,
25168,1.563293774,321.1238457,585.792,,OK,
25170,1.729089878,316.9078142,585.792,,OK,
25172,1.931687101,321.8784597,596.64,,OK,
25174,1.832218192,322.2186442,607.488,,OK,
25176,1.789478895,321.0702548,618.336,,OK,
25178,1.685297437,321.1928303,629.184,,OK,
25180,1.581476757,321.2169969,629.184,,OK,
25182,1.506415994,321.5975014,640.032,,OK,
25184,1.437061522,321.9942459,650.88,,OK,
25186,1.363857212,322.2600384,661.728,,OK,
25188,1.449777226,319.521461,661.728,,OK,
25190,1.489977372,321.6144406,672.576,,OK,
25192,1.421529001,321.2196371,672.576,,OK,
25194,1.338215974,321.1311166,672.576,,OK,
25196,1.501535003,317.1797961,672.576,,OK,
25198,1.678205614,321.5080609,650.88,,OK,
25202,1.653591534,320.2236806,629.184,,OK,
25204,1.661135035,321.9979681,553.248,,OK,
25206,1.644219554,320.6074808,531.552,,OK,
25208,1.577927679,321.1910303,542.4,,OK,
25210,1.505377477,321.6081548,553.248,,OK,
